sf,qid,itype,prob,incremental,use_duckdb,is_scalar,prune,num_threads,distinct,batch,post_time,gen_time,prep_time,compile_time,eval_time,prune_time,lineage_time,ksemimodule_timing,spec,lineage_count,lineage_count_prune,lineage_size_mb,lineage_size_mb_prune,use_gb_backward_lineage
1.0,9,DENSE_DELETE,0.1,false,false,false,true,1,256,4,4e-06,0.035947,0.005549,1.207955,0.017754,0.341524,0.060936,1.0857610702514648,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,1,256,4,4e-06,0.010411,0.020834,1.203007,0.009831,0.074386,0.073289,0.836158275604248,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,1,256,4,4e-06,0.010626,0.020574,1.183534,0.01059,0.07322,0.04467,0.833763599395752,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,1,256,4,2e-06,0.003898,0.000894,1.17374,0.001331,0.01156,0.014016,0.26961827278137207,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,1,256,4,3e-06,0.003686,0.000952,1.15741,0.001249,0.011535,0.014059,0.2722301483154297,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,1,256,4,3e-06,0.369321,0.345193,1.183057,0.58174,0.0,0.07923,1.7335846424102783,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,1,256,4,2e-06,0.369845,0.346502,1.172547,0.485076,0.0,0.045155,1.7304296493530273,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,1,256,4,3e-06,0.465653,0.018637,1.223207,0.078894,0.0,0.037532,0.3728950023651123,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,1,256,4,3e-06,0.46616,0.018686,1.223089,0.078497,0.0,0.029569,0.3705713748931885,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,1,256,4,6e-06,0.468965,0.019679,1.290779,0.111802,0.0,0.033338,0.4017491340637207,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,1,256,4,5e-06,0.468178,0.019803,1.284559,0.111172,0.0,0.033187,0.40073251724243164,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,1,256,4,6e-06,0.463071,0.012492,1.292473,0.163856,0.0,0.067951,1.5538055896759033,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,1,256,4,6e-06,0.465425,0.012372,1.27942,0.164464,0.0,0.068117,1.5308892726898193,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,1,256,4,5e-06,0.518121,0.02916,1.275048,0.174147,0.0,0.062886,1.0793054103851318,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,1,256,4,5e-06,0.515872,0.029087,1.272126,0.160409,0.0,0.061481,1.0938031673431396,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,1,256,4,4e-06,0.460948,0.025787,1.233585,0.049198,0.0,0.073635,0.8321733474731445,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,1,256,4,4e-06,0.460434,0.02543,1.216745,0.048561,0.0,0.044242,0.8316595554351807,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,1,256,4,3e-06,0.452863,0.008054,1.206476,0.049166,0.0,0.014067,0.27323031425476074,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,1,256,4,3e-06,0.456627,0.008036,1.193913,0.048549,0.0,0.014049,0.273984432220459,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,2,256,4,3e-06,0.186601,0.347849,1.324096,0.35415,0.0,0.078803,1.746368646621704,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,2,256,4,2e-06,0.186978,0.344786,1.309134,0.204091,0.0,0.044547,1.7415130138397217,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,2,256,4,4e-06,0.001448,0.011717,1.277049,0.003015,0.013198,0.038054,0.3737027645111084,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,2,256,4,4e-06,0.00147,0.011349,1.264121,0.00221,0.013409,0.029178,0.37563538551330566,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,2,256,4,6e-06,0.001214,0.000488,1.265758,0.000658,0.01057,0.03342,0.40332984924316406,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,2,256,4,5e-06,0.00074,0.000502,1.25405,0.00042,0.010522,0.033255,0.40183544158935547,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,2,256,4,5e-06,0.000559,0.001795,1.270762,0.000242,0.009316,0.067517,1.513519287109375,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,2,256,4,6e-06,0.000568,0.001846,1.254271,0.000252,0.009314,0.067967,1.5492475032806396,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,2,256,4,5e-06,0.018169,0.005635,1.265647,0.016821,0.340913,0.063239,1.0800552368164062,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,2,256,4,5e-06,0.018863,0.005641,1.246762,0.00945,0.337635,0.061393,1.0769195556640625,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,2,256,4,4e-06,0.006039,0.04013,1.267339,0.011165,0.074024,0.073489,0.8314852714538574,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,2,256,4,3e-06,0.005846,0.039739,1.25603,0.010295,0.073596,0.044382,0.8357515335083008,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,2,256,4,3e-06,0.001821,0.000848,1.268888,0.000783,0.011542,0.014219,0.27315807342529297,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,2,256,4,2e-06,0.00184,0.001025,1.266442,0.000729,0.011513,0.013975,0.2713007926940918,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,2,256,4,2e-06,0.189799,0.347247,1.333101,0.416771,0.0,0.078719,1.7392094135284424,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,2,256,4,2e-06,0.189255,0.344788,1.332284,0.250397,0.0,0.044814,1.7309296131134033,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,2,256,4,3e-06,0.241962,0.02481,1.310347,0.043415,0.0,0.037915,0.38126158714294434,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,2,256,4,4e-06,0.237868,0.024537,1.300876,0.042805,0.0,0.02925,0.37509870529174805,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,2,256,4,5e-06,0.238197,0.019553,1.307748,0.05861,0.0,0.033124,0.40317463874816895,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,2,256,4,5e-06,0.238798,0.019583,1.292701,0.058728,0.0,0.033303,0.40102529525756836,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,2,256,4,5e-06,0.235176,0.012392,1.296963,0.086722,0.0,0.068386,1.5381734371185303,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,2,256,4,7e-06,0.236345,0.012301,1.275205,0.086592,0.0,0.067946,1.553943395614624,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,2,256,4,7e-06,0.263091,0.029157,1.298768,0.09286,0.0,0.063136,1.0786583423614502,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,2,256,4,5e-06,0.267086,0.029212,1.286783,0.085195,0.0,0.06141,1.0778687000274658,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,2,256,4,4e-06,0.238829,0.045193,1.292824,0.03176,0.0,0.073783,0.8267722129821777,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,2,256,4,4e-06,0.234395,0.044889,1.271817,0.030437,0.0,0.043901,0.8334274291992188,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,2,256,4,3e-06,0.231162,0.008076,1.326012,0.025915,0.0,0.014227,0.27249813079833984,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,2,256,4,3e-06,0.232575,0.008208,1.327746,0.025592,0.0,0.014069,0.2721669673919678,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,4,256,4,3e-06,0.094258,0.344212,1.324066,0.225109,0.0,0.079454,1.7290797233581543,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,4,256,4,2e-06,0.094323,0.345527,1.31831,0.099907,0.0,0.045149,1.7232675552368164,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,4,256,4,4e-06,0.000818,0.023701,1.277883,0.002707,0.013197,0.037699,0.3774740695953369,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,4,256,4,3e-06,0.000843,0.023551,1.249777,0.002003,0.013181,0.028738,0.3741722106933594,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,4,256,4,6e-06,0.000458,0.000484,1.266023,0.00039,0.010635,0.033248,0.4006686210632324,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,4,256,4,6e-06,0.000518,0.000486,1.257251,0.000408,0.010546,0.033333,0.39734768867492676,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,4,256,4,1e-05,0.000388,0.001844,1.261986,0.000271,0.009276,0.067336,1.5568978786468506,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,4,256,4,7e-06,0.000401,0.001843,1.250327,0.000227,0.009301,0.068437,1.5795226097106934,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,4,256,4,6e-06,0.00967,0.005649,1.26441,0.009313,0.342805,0.063802,1.0814478397369385,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,4,256,4,5e-06,0.009888,0.005871,1.258114,0.005365,0.33773,0.061383,1.0765483379364014,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,4,256,4,3e-06,0.003149,0.07803,1.274134,0.008928,0.074047,0.073042,0.8399183750152588,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,4,256,4,4e-06,0.003239,0.077691,1.255717,0.007894,0.073322,0.044537,0.8383464813232422,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,4,256,4,3e-06,0.001066,0.000895,1.280267,0.000722,0.011425,0.014262,0.27039241790771484,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,4,256,4,2e-06,0.001003,0.000976,1.260327,0.000512,0.011546,0.014107,0.27198076248168945,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,4,256,4,2e-06,0.095895,0.345076,1.352561,0.248925,0.0,0.07847,1.7170970439910889,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,4,256,4,2e-06,0.095837,0.346618,1.342643,0.124834,0.0,0.045495,1.7448830604553223,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,4,256,4,3e-06,0.121126,0.036422,1.318283,0.0238,0.0,0.037618,0.3712031841278076,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,4,256,4,4e-06,0.123048,0.036766,1.299163,0.023187,0.0,0.029337,0.3731567859649658,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,4,256,4,5e-06,0.122687,0.019605,1.295849,0.030347,0.0,0.033316,0.39784812927246094,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,4,256,4,6e-06,0.124433,0.019761,1.288928,0.030962,0.0,0.03317,0.40142035484313965,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,4,256,4,5e-06,0.119641,0.012374,1.290642,0.045061,0.0,0.067771,1.5413124561309814,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,4,256,4,5e-06,0.121806,0.01241,1.275252,0.045242,0.0,0.067804,1.5458872318267822,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,4,256,4,5e-06,0.136331,0.029229,1.29173,0.048696,0.0,0.063491,1.075533390045166,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,4,256,4,6e-06,0.138264,0.029356,1.282397,0.044726,0.0,0.064645,1.083127498626709,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,4,256,4,4e-06,0.118604,0.082892,1.280351,0.019809,0.0,0.073673,0.8342468738555908,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,4,256,4,4e-06,0.120345,0.083289,1.269026,0.018752,0.0,0.044202,0.8310725688934326,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,4,256,4,3e-06,0.116854,0.008037,1.334556,0.013592,0.0,0.014065,0.27136778831481934,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,4,256,4,2e-06,0.117128,0.008163,1.327281,0.013467,0.0,0.013886,0.2744486331939697,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,false,true,8,256,4,2e-06,0.052509,0.344988,1.327405,0.220909,0.0,0.079382,1.7352080345153809,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,true,8,256,4,3e-06,0.049613,0.349363,1.310368,0.087599,0.0,0.044371,1.746100664138794,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,true,8,256,4,4e-06,0.00064,0.04782,1.271051,0.002667,0.013561,0.037784,0.37213683128356934,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,false,true,8,256,4,4e-06,0.000665,0.046427,1.256051,0.00223,0.013115,0.02851,0.37410426139831543,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,false,true,8,256,4,5e-06,0.00048,0.000488,1.267121,0.000464,0.010592,0.033146,0.398242712020874,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,false,true,8,256,4,5e-06,0.000466,0.000506,1.261484,0.000455,0.010652,0.033622,0.3995993137359619,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,false,true,8,256,4,6e-06,0.000421,0.001764,1.256584,0.00039,0.009285,0.067149,1.536820888519287,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,false,true,8,256,4,6e-06,0.000444,0.001785,1.255411,0.000417,0.009247,0.066946,1.5249764919281006,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,false,true,8,256,4,7e-06,0.005344,0.006057,1.263997,0.005264,0.341769,0.063215,1.0823774337768555,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,false,true,8,256,4,4e-06,0.005375,0.006129,1.257732,0.003146,0.340387,0.064903,1.0860326290130615,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,false,true,8,256,4,3e-06,0.001816,0.153056,1.254083,0.008243,0.073485,0.07266,0.8275463581085205,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,false,true,8,256,4,5e-06,0.001888,0.154601,1.253631,0.007625,0.072759,0.043988,0.8354907035827637,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,false,true,8,256,4,3e-06,0.000797,0.000891,1.279285,0.000877,0.012595,0.014237,0.2728302478790283,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,false,true,8,256,4,2e-06,0.000794,0.000907,1.259371,0.000566,0.011654,0.013977,0.2762768268585205,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,false,false,8,256,4,3e-06,0.050672,0.344226,1.355055,0.240299,0.0,0.078778,1.737593412399292,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,false,false,8,256,4,2e-06,0.050483,0.346038,1.335768,0.069615,0.0,0.044851,1.7495079040527344,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,false,false,8,256,4,3e-06,0.062627,0.060266,1.314007,0.014136,0.0,0.037897,0.3770303726196289,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,false,false,8,256,4,3e-06,0.06342,0.060215,1.308296,0.013455,0.0,0.029439,0.3794095516204834,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,false,false,8,256,4,5e-06,0.064202,0.019627,1.301134,0.017,0.0,0.033319,0.40362548828125,,6693785,6693785,25.534763,25.534763,true
1.0,5,DENSE_DELETE,0.1,false,false,false,false,8,256,4,5e-06,0.065181,0.019632,1.28696,0.017283,0.0,0.033232,0.40088343620300293,,6693785,6693785,25.534763,25.534763,false
1.0,7,DENSE_DELETE,0.1,false,false,false,false,8,256,4,6e-06,0.061875,0.012391,1.299651,0.024332,0.0,0.068424,1.5723876953125,,8817246,8817246,33.635124,33.635124,true
1.0,7,DENSE_DELETE,0.1,false,false,false,false,8,256,4,6e-06,0.062848,0.012475,1.28885,0.02428,0.0,0.067588,1.5466928482055664,,8817246,8817246,33.635124,33.635124,false
1.0,9,DENSE_DELETE,0.1,false,false,false,false,8,256,4,6e-06,0.071888,0.029776,1.301173,0.026901,0.0,0.063452,1.0738248825073242,,9575428,9575428,36.527359,36.527359,true
1.0,9,DENSE_DELETE,0.1,false,false,false,false,8,256,4,5e-06,0.072658,0.029651,1.288894,0.023923,0.0,0.06133,1.084782600402832,,9575428,9575428,36.527359,36.527359,false
1.0,10,DENSE_DELETE,0.1,false,false,false,false,8,256,4,4e-06,0.060654,0.160805,1.295482,0.013665,0.0,0.07396,0.841834306716919,,2122441,2122441,8.09647,8.09647,true
1.0,10,DENSE_DELETE,0.1,false,false,false,false,8,256,4,4e-06,0.061541,0.160545,1.28124,0.01324,0.0,0.044221,0.8384685516357422,,2122441,2122441,8.09647,8.09647,false
1.0,12,DENSE_DELETE,0.1,false,false,false,false,8,256,4,2e-06,0.061462,0.008195,1.342063,0.00807,0.0,0.014282,0.2729370594024658,,2478737,2478737,9.455631,9.455631,true
1.0,12,DENSE_DELETE,0.1,false,false,false,false,8,256,4,3e-06,0.059948,0.008078,1.341535,0.007675,0.0,0.014007,0.2722601890563965,,2478737,2478737,9.455631,9.455631,false
1.0,1,DENSE_DELETE,0.1,false,false,true,true,1,512,4,3e-06,0.765735,0.343519,1.207226,2.97101,0.0,0.078818,1.7351925373077393,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,true,1,512,4,2e-06,0.759325,0.344502,1.180759,2.797289,0.0,0.044558,1.7348599433898926,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,true,1,512,4,4e-06,0.006155,0.011908,1.23389,0.008579,0.01315,0.038507,0.3761775493621826,,4237529,132083,16.16489,0.503857,true
1.0,3,DENSE_DELETE,0.1,false,false,true,true,1,512,4,3e-06,0.005856,0.011866,1.214483,0.00874,0.013109,0.028893,0.3718860149383545,,4237529,132083,16.16489,0.503857,false
1.0,5,DENSE_DELETE,0.1,false,false,true,true,1,512,4,5e-06,0.00268,0.000501,1.245177,0.00226,0.010561,0.033605,0.39823222160339355,,6693785,60951,25.534763,0.23251,true
1.0,5,DENSE_DELETE,0.1,false,false,true,true,1,512,4,5e-06,0.002624,0.000479,1.23284,0.002272,0.010654,0.033426,0.4008193016052246,,6693785,60951,25.534763,0.23251,false
1.0,7,DENSE_DELETE,0.1,false,false,true,true,1,512,4,6e-06,0.001794,0.001865,1.240371,0.001596,0.009326,0.067492,1.556274175643921,,8817246,50002,33.635124,0.190742,true
1.0,7,DENSE_DELETE,0.1,false,false,true,true,1,512,4,5e-06,0.001766,0.001807,1.227105,0.001608,0.009266,0.067912,1.5508325099945068,,8817246,50002,33.635124,0.190742,false
1.0,9,DENSE_DELETE,0.1,false,false,true,true,1,512,4,5e-06,0.08418,0.00503,1.238971,0.102547,0.343502,0.063415,1.0903377532958984,,9575428,1734061,36.527359,6.614918,true
1.0,9,DENSE_DELETE,0.1,false,false,true,true,1,512,4,5e-06,0.083433,0.005072,1.223993,0.083981,0.340789,0.061472,1.089892864227295,,9575428,1734061,36.527359,6.614918,false
1.0,10,DENSE_DELETE,0.1,false,false,true,true,1,512,4,4e-06,0.024321,0.039453,1.225858,0.034491,0.073896,0.073298,0.838878870010376,,2122441,518130,8.09647,1.976509,true
1.0,10,DENSE_DELETE,0.1,false,false,true,true,1,512,4,3e-06,0.025304,0.041023,1.213342,0.036086,0.073831,0.044634,0.8337125778198242,,2122441,518130,8.09647,1.976509,false
1.0,12,DENSE_DELETE,0.1,false,false,true,true,1,512,4,2e-06,0.007932,0.000925,1.466209,0.014177,0.011602,0.014214,0.273101806640625,,2478737,153051,9.455631,0.583843,true
1.0,12,DENSE_DELETE,0.1,false,false,true,true,1,512,4,3e-06,0.007591,0.000909,1.442229,0.014171,0.011487,0.014058,0.27213406562805176,,2478737,153051,9.455631,0.583843,false
1.0,1,DENSE_DELETE,0.1,false,false,true,false,1,512,4,2e-06,0.742529,0.348994,1.215127,3.27622,0.0,0.079561,1.7373180389404297,,11833182,11833182,45.140007,45.140007,true
1.0,1,DENSE_DELETE,0.1,false,false,true,false,1,512,4,2e-06,0.737002,0.347518,1.193727,2.940077,0.0,0.045269,1.7319133281707764,,11833182,11833182,45.140007,45.140007,false
1.0,3,DENSE_DELETE,0.1,false,false,true,false,1,512,4,4e-06,0.98983,0.024679,1.25347,0.158075,0.0,0.037887,0.37790608406066895,,4237529,4237529,16.16489,16.16489,true
1.0,3,DENSE_DELETE,0.1,false,false,true,false,1,512,4,4e-06,0.9882,0.024724,1.235074,0.156643,0.0,0.029709,0.3753199577331543,,4237529,4237529,16.16489,16.16489,false
1.0,5,DENSE_DELETE,0.1,false,false,true,false,1,512,4,5e-06,0.950419,0.019694,1.295584,0.222014,0.0,0.032997,0.4028451442718506,,6693785,6693785,25.534763,25.534763,true
